Lontitude,Latitude,StartYear,disturb_duration,recovery_duration,Disturbance_Depth,depth/disturb_year,depth*disturb_year,depth/recovery_year,depth*recovery_year,depth/totalYear,depth*totalYear,Disturbance
123.335,45.289,0,0,0,0,0,0,0,0,0,0,None
123.337,45.289,0,0,0,0,0,0,0,0,0,0,None
123.339,45.289,0,0,0,0,0,0,0,0,0,0,None
123.341,45.289,0,0,0,0,0,0,0,0,0,0,None
123.359,45.289,0,0,0,0,0,0,0,0,0,0,None
123.361,45.289,0,0,0,0,0,0,0,0,0,0,None
123.363,45.289,0,0,0,0,0,0,0,0,0,0,None
123.367,45.289,0,0,0,0,0,0,0,0,0,0,None
123.369,45.289,0,0,0,0,0,0,0,0,0,0,None
123.377,45.289,0,0,0,0,0,0,0,0,0,0,None
123.379,45.289,0,0,0,0,0,0,0,0,0,0,None
123.381,45.289,0,0,0,0,0,0,0,0,0,0,None
123.383,45.289,0,0,0,0,0,0,0,0,0,0,None
123.383,45.29,0,0,0,0,0,0,0,0,0,0,None
123.385,45.29,0,0,0,0,0,0,0,0,0,0,None
123.387,45.29,0,0,0,0,0,0,0,0,0,0,None
123.319,45.291,0,0,0,0,0,0,0,0,0,0,None
123.321,45.291,0,0,0,0,0,0,0,0,0,0,None
123.341,45.291,0,0,0,0,0,0,0,0,0,0,None
123.343,45.291,0,0,0,0,0,0,0,0,0,0,None
123.345,45.291,0,0,0,0,0,0,0,0,0,0,None
123.347,45.291,0,0,0,0,0,0,0,0,0,0,None
123.349,45.291,0,0,0,0,0,0,0,0,0,0,None
123.351,45.291,0,0,0,0,0,0,0,0,0,0,None
123.353,45.291,0,0,0,0,0,0,0,0,0,0,None
123.355,45.291,0,0,0,0,0,0,0,0,0,0,None
123.357,45.291,0,0,0,0,0,0,0,0,0,0,None
123.359,45.291,0,0,0,0,0,0,0,0,0,0,None
123.361,45.291,0,0,0,0,0,0,0,0,0,0,None
123.383,45.291,0,0,0,0,0,0,0,0,0,0,None
123.383,45.292,0,0,0,0,0,0,0,0,0,0,None
123.387,45.292,0,0,0,0,0,0,0,0,0,0,None
123.319,45.293,0,0,0,0,0,0,0,0,0,0,None
123.341,45.293,0,0,0,0,0,0,0,0,0,0,None
123.343,45.293,0,0,0,0,0,0,0,0,0,0,None
123.345,45.293,0,0,0,0,0,0,0,0,0,0,None
123.347,45.293,0,0,0,0,0,0,0,0,0,0,None
123.349,45.293,0,0,0,0,0,0,0,0,0,0,None
123.351,45.293,0,0,0,0,0,0,0,0,0,0,None
123.353,45.293,0,0,0,0,0,0,0,0,0,0,None
123.355,45.293,0,0,0,0,0,0,0,0,0,0,None
123.357,45.293,0,0,0,0,0,0,0,0,0,0,None
123.359,45.293,0,0,0,0,0,0,0,0,0,0,None
123.361,45.293,0,0,0,0,0,0,0,0,0,0,None
123.365,45.293,0,0,0,0,0,0,0,0,0,0,None
123.369,45.293,0,0,0,0,0,0,0,0,0,0,None
123.387,45.294,0,0,0,0,0,0,0,0,0,0,None
123.319,45.295,0,0,0,0,0,0,0,0,0,0,None
123.341,45.295,0,0,0,0,0,0,0,0,0,0,None
123.343,45.295,0,0,0,0,0,0,0,0,0,0,None
123.345,45.295,0,0,0,0,0,0,0,0,0,0,None
123.347,45.295,0,0,0,0,0,0,0,0,0,0,None
123.349,45.295,0,0,0,0,0,0,0,0,0,0,None
123.351,45.295,0,0,0,0,0,0,0,0,0,0,None
123.353,45.295,0,0,0,0,0,0,0,0,0,0,None
123.355,45.295,0,0,0,0,0,0,0,0,0,0,None
123.357,45.295,0,0,0,0,0,0,0,0,0,0,None
123.359,45.295,0,0,0,0,0,0,0,0,0,0,None
123.361,45.295,0,0,0,0,0,0,0,0,0,0,None
123.373,45.295,0,0,0,0,0,0,0,0,0,0,None
123.379,45.295,0,0,0,0,0,0,0,0,0,0,None
123.381,45.295,0,0,0,0,0,0,0,0,0,0,None
123.387,45.296,0,0,0,0,0,0,0,0,0,0,None
123.389,45.296,0,0,0,0,0,0,0,0,0,0,None
123.319,45.297,0,0,0,0,0,0,0,0,0,0,None
123.325,45.297,0,0,0,0,0,0,0,0,0,0,None
123.341,45.297,0,0,0,0,0,0,0,0,0,0,None
123.343,45.297,0,0,0,0,0,0,0,0,0,0,None
123.345,45.297,0,0,0,0,0,0,0,0,0,0,None
123.351,45.297,0,0,0,0,0,0,0,0,0,0,None
123.353,45.297,0,0,0,0,0,0,0,0,0,0,None
123.355,45.297,0,0,0,0,0,0,0,0,0,0,None
123.357,45.297,0,0,0,0,0,0,0,0,0,0,None
123.359,45.297,0,0,0,0,0,0,0,0,0,0,None
123.363,45.297,0,0,0,0,0,0,0,0,0,0,None
123.387,45.298,0,0,0,0,0,0,0,0,0,0,None
123.389,45.298,0,0,0,0,0,0,0,0,0,0,None
123.391,45.298,0,0,0,0,0,0,0,0,0,0,None
123.393,45.298,0,0,0,0,0,0,0,0,0,0,None
123.325,45.299,0,0,0,0,0,0,0,0,0,0,None
123.327,45.299,0,0,0,0,0,0,0,0,0,0,None
123.329,45.299,0,0,0,0,0,0,0,0,0,0,None
123.341,45.299,0,0,0,0,0,0,0,0,0,0,None
123.343,45.299,0,0,0,0,0,0,0,0,0,0,None
123.345,45.299,0,0,0,0,0,0,0,0,0,0,None
123.347,45.299,0,0,0,0,0,0,0,0,0,0,None
123.351,45.299,0,0,0,0,0,0,0,0,0,0,None
123.355,45.299,0,0,0,0,0,0,0,0,0,0,None
123.357,45.299,0,0,0,0,0,0,0,0,0,0,None
123.359,45.299,0,0,0,0,0,0,0,0,0,0,None
123.361,45.299,0,0,0,0,0,0,0,0,0,0,None
123.383,45.299,0,0,0,0,0,0,0,0,0,0,None
123.383,45.3,0,0,0,0,0,0,0,0,0,0,None
123.385,45.3,0,0,0,0,0,0,0,0,0,0,None
123.387,45.3,0,0,0,0,0,0,0,0,0,0,None
123.389,45.3,0,0,0,0,0,0,0,0,0,0,None
123.391,45.3,0,0,0,0,0,0,0,0,0,0,None
123.393,45.3,0,0,0,0,0,0,0,0,0,0,None
123.331,45.301,0,0,0,0,0,0,0,0,0,0,None
123.333,45.301,0,0,0,0,0,0,0,0,0,0,None
123.341,45.301,0,0,0,0,0,0,0,0,0,0,None
123.343,45.301,0,0,0,0,0,0,0,0,0,0,None
123.347,45.301,0,0,0,0,0,0,0,0,0,0,None
123.351,45.301,0,0,0,0,0,0,0,0,0,0,None
123.353,45.301,0,0,0,0,0,0,0,0,0,0,None
123.355,45.301,0,0,0,0,0,0,0,0,0,0,None
123.357,45.301,0,0,0,0,0,0,0,0,0,0,None
123.359,45.301,0,0,0,0,0,0,0,0,0,0,None
123.377,45.301,0,0,0,0,0,0,0,0,0,0,None
123.379,45.301,0,0,0,0,0,0,0,0,0,0,None
123.381,45.301,0,0,0,0,0,0,0,0,0,0,None
123.383,45.301,0,0,0,0,0,0,0,0,0,0,None
123.383,45.302,0,0,0,0,0,0,0,0,0,0,None
123.385,45.302,0,0,0,0,0,0,0,0,0,0,None
123.387,45.302,0,0,0,0,0,0,0,0,0,0,None
123.389,45.302,0,0,0,0,0,0,0,0,0,0,None
123.391,45.302,0,0,0,0,0,0,0,0,0,0,None
123.393,45.302,0,0,0,0,0,0,0,0,0,0,None
123.339,45.303,0,0,0,0,0,0,0,0,0,0,None
123.341,45.303,0,0,0,0,0,0,0,0,0,0,None
123.343,45.303,0,0,0,0,0,0,0,0,0,0,None
123.347,45.303,0,0,0,0,0,0,0,0,0,0,None
123.351,45.303,0,0,0,0,0,0,0,0,0,0,None
123.353,45.303,0,0,0,0,0,0,0,0,0,0,None
123.355,45.303,0,0,0,0,0,0,0,0,0,0,None
123.357,45.303,0,0,0,0,0,0,0,0,0,0,None
123.359,45.303,0,0,0,0,0,0,0,0,0,0,None
123.361,45.303,0,0,0,0,0,0,0,0,0,0,None
123.367,45.303,0,0,0,0,0,0,0,0,0,0,None
123.369,45.303,0,0,0,0,0,0,0,0,0,0,None
123.371,45.303,0,0,0,0,0,0,0,0,0,0,None
123.373,45.303,0,0,0,0,0,0,0,0,0,0,None
123.375,45.303,0,0,0,0,0,0,0,0,0,0,None
123.377,45.303,0,0,0,0,0,0,0,0,0,0,None
123.379,45.303,0,0,0,0,0,0,0,0,0,0,None
123.381,45.303,0,0,0,0,0,0,0,0,0,0,None
123.323,45.305,0,0,0,0,0,0,0,0,0,0,None
123.325,45.305,0,0,0,0,0,0,0,0,0,0,None
123.333,45.305,0,0,0,0,0,0,0,0,0,0,None
123.335,45.305,0,0,0,0,0,0,0,0,0,0,None
123.337,45.305,0,0,0,0,0,0,0,0,0,0,None
123.339,45.305,0,0,0,0,0,0,0,0,0,0,None
123.341,45.305,0,0,0,0,0,0,0,0,0,0,None
123.345,45.305,0,0,0,0,0,0,0,0,0,0,None
123.347,45.305,0,0,0,0,0,0,0,0,0,0,None
123.351,45.305,0,0,0,0,0,0,0,0,0,0,None
123.361,45.305,0,0,0,0,0,0,0,0,0,0,None
123.363,45.305,0,0,0,0,0,0,0,0,0,0,None
123.365,45.305,0,0,0,0,0,0,0,0,0,0,None
123.367,45.305,0,0,0,0,0,0,0,0,0,0,None
123.369,45.305,0,0,0,0,0,0,0,0,0,0,None
123.371,45.305,0,0,0,0,0,0,0,0,0,0,None
123.373,45.305,0,0,0,0,0,0,0,0,0,0,None
123.375,45.305,0,0,0,0,0,0,0,0,0,0,None
123.377,45.305,0,0,0,0,0,0,0,0,0,0,None
123.379,45.305,0,0,0,0,0,0,0,0,0,0,None
123.381,45.305,0,0,0,0,0,0,0,0,0,0,None
123.396,45.306,0,0,0,0,0,0,0,0,0,0,None
123.4,45.306,0,0,0,0,0,0,0,0,0,0,None
123.319,45.307,0,0,0,0,0,0,0,0,0,0,None
123.333,45.307,0,0,0,0,0,0,0,0,0,0,None
123.335,45.307,0,0,0,0,0,0,0,0,0,0,None
123.347,45.307,0,0,0,0,0,0,0,0,0,0,None
123.363,45.307,0,0,0,0,0,0,0,0,0,0,None
123.365,45.307,0,0,0,0,0,0,0,0,0,0,None
123.367,45.307,0,0,0,0,0,0,0,0,0,0,None
123.369,45.307,0,0,0,0,0,0,0,0,0,0,None
123.371,45.307,0,0,0,0,0,0,0,0,0,0,None
123.373,45.307,0,0,0,0,0,0,0,0,0,0,None
123.381,45.307,0,0,0,0,0,0,0,0,0,0,None
123.391,45.308,0,0,0,0,0,0,0,0,0,0,None
123.319,45.309,0,0,0,0,0,0,0,0,0,0,None
123.363,45.309,0,0,0,0,0,0,0,0,0,0,None
123.365,45.309,0,0,0,0,0,0,0,0,0,0,None
123.367,45.309,0,0,0,0,0,0,0,0,0,0,None
123.369,45.309,0,0,0,0,0,0,0,0,0,0,None
123.371,45.309,0,0,0,0,0,0,0,0,0,0,None
123.373,45.309,0,0,0,0,0,0,0,0,0,0,None
123.377,45.309,0,0,0,0,0,0,0,0,0,0,None
123.396,45.309,0,0,0,0,0,0,0,0,0,0,None
123.398,45.309,0,0,0,0,0,0,0,0,0,0,None
123.4,45.309,0,0,0,0,0,0,0,0,0,0,None
123.394,45.31,0,0,0,0,0,0,0,0,0,0,None
123.396,45.31,0,0,0,0,0,0,0,0,0,0,None
123.398,45.31,0,0,0,0,0,0,0,0,0,0,None
123.4,45.31,0,0,0,0,0,0,0,0,0,0,None
123.319,45.311,0,0,0,0,0,0,0,0,0,0,None
123.337,45.311,0,0,0,0,0,0,0,0,0,0,None
123.339,45.311,0,0,0,0,0,0,0,0,0,0,None
123.347,45.311,0,0,0,0,0,0,0,0,0,0,None
123.351,45.311,0,0,0,0,0,0,0,0,0,0,None
123.353,45.311,0,0,0,0,0,0,0,0,0,0,None
123.355,45.311,0,0,0,0,0,0,0,0,0,0,None
123.357,45.311,0,0,0,0,0,0,0,0,0,0,None
123.359,45.311,0,0,0,0,0,0,0,0,0,0,None
123.361,45.311,0,0,0,0,0,0,0,0,0,0,None
123.363,45.311,0,0,0,0,0,0,0,0,0,0,None
123.365,45.311,0,0,0,0,0,0,0,0,0,0,None
123.367,45.311,0,0,0,0,0,0,0,0,0,0,None
123.369,45.311,0,0,0,0,0,0,0,0,0,0,None
123.371,45.311,0,0,0,0,0,0,0,0,0,0,None
123.373,45.311,0,0,0,0,0,0,0,0,0,0,None
123.375,45.311,0,0,0,0,0,0,0,0,0,0,None
123.377,45.311,0,0,0,0,0,0,0,0,0,0,None
123.379,45.311,0,0,0,0,0,0,0,0,0,0,None
123.381,45.311,0,0,0,0,0,0,0,0,0,0,None
123.394,45.311,0,0,0,0,0,0,0,0,0,0,None
123.396,45.311,0,0,0,0,0,0,0,0,0,0,None
123.398,45.311,0,0,0,0,0,0,0,0,0,0,None
123.383,45.312,0,0,0,0,0,0,0,0,0,0,None
123.385,45.312,0,0,0,0,0,0,0,0,0,0,None
123.387,45.312,0,0,0,0,0,0,0,0,0,0,None
123.389,45.312,0,0,0,0,0,0,0,0,0,0,None
123.391,45.312,0,0,0,0,0,0,0,0,0,0,None
123.393,45.312,0,0,0,0,0,0,0,0,0,0,None
123.394,45.312,0,0,0,0,0,0,0,0,0,0,None
123.396,45.312,0,0,0,0,0,0,0,0,0,0,None
123.398,45.312,0,0,0,0,0,0,0,0,0,0,None
123.4,45.312,0,0,0,0,0,0,0,0,0,0,None
123.321,45.313,0,0,0,0,0,0,0,0,0,0,None
123.323,45.313,0,0,0,0,0,0,0,0,0,0,None
123.324,45.313,0,0,0,0,0,0,0,0,0,0,None
123.325,45.313,0,0,0,0,0,0,0,0,0,0,None
123.336,45.313,0,0,0,0,0,0,0,0,0,0,None
123.337,45.313,0,0,0,0,0,0,0,0,0,0,None
123.338,45.313,0,0,0,0,0,0,0,0,0,0,None
123.336,45.314,0,0,0,0,0,0,0,0,0,0,None
123.337,45.314,0,0,0,0,0,0,0,0,0,0,None
123.338,45.314,0,0,0,0,0,0,0,0,0,0,None
123.322,45.315,0,0,0,0,0,0,0,0,0,0,None
123.329,45.315,0,0,0,0,0,0,0,0,0,0,None
123.33,45.315,0,0,0,0,0,0,0,0,0,0,None
123.331,45.315,0,0,0,0,0,0,0,0,0,0,None
123.332,45.315,0,0,0,0,0,0,0,0,0,0,None
123.333,45.315,0,0,0,0,0,0,0,0,0,0,None
123.334,45.315,0,0,0,0,0,0,0,0,0,0,None
123.335,45.315,0,0,0,0,0,0,0,0,0,0,None
123.336,45.315,0,0,0,0,0,0,0,0,0,0,None
123.337,45.315,0,0,0,0,0,0,0,0,0,0,None
123.338,45.315,0,0,0,0,0,0,0,0,0,0,None
123.331,45.316,0,0,0,0,0,0,0,0,0,0,None
123.332,45.316,0,0,0,0,0,0,0,0,0,0,None
123.333,45.316,0,0,0,0,0,0,0,0,0,0,None
123.334,45.316,0,0,0,0,0,0,0,0,0,0,None
123.335,45.316,0,0,0,0,0,0,0,0,0,0,None
123.336,45.316,0,0,0,0,0,0,0,0,0,0,None
123.337,45.316,0,0,0,0,0,0,0,0,0,0,None
123.338,45.316,0,0,0,0,0,0,0,0,0,0,None
123.32,45.317,0,0,0,0,0,0,0,0,0,0,None
123.321,45.317,0,0,0,0,0,0,0,0,0,0,None
123.324,45.317,0,0,0,0,0,0,0,0,0,0,None
123.325,45.317,0,0,0,0,0,0,0,0,0,0,None
123.326,45.317,0,0,0,0,0,0,0,0,0,0,None
123.327,45.317,0,0,0,0,0,0,0,0,0,0,None
123.328,45.317,0,0,0,0,0,0,0,0,0,0,None
123.329,45.317,0,0,0,0,0,0,0,0,0,0,None
123.33,45.317,0,0,0,0,0,0,0,0,0,0,None
123.331,45.317,0,0,0,0,0,0,0,0,0,0,None
123.332,45.317,0,0,0,0,0,0,0,0,0,0,None
123.333,45.317,0,0,0,0,0,0,0,0,0,0,None
123.334,45.317,0,0,0,0,0,0,0,0,0,0,None
123.335,45.317,0,0,0,0,0,0,0,0,0,0,None
123.336,45.317,0,0,0,0,0,0,0,0,0,0,None
123.337,45.317,0,0,0,0,0,0,0,0,0,0,None
123.338,45.317,0,0,0,0,0,0,0,0,0,0,None
123.331,45.318,0,0,0,0,0,0,0,0,0,0,None
123.332,45.318,0,0,0,0,0,0,0,0,0,0,None
123.333,45.318,0,0,0,0,0,0,0,0,0,0,None
123.334,45.318,0,0,0,0,0,0,0,0,0,0,None
123.335,45.318,0,0,0,0,0,0,0,0,0,0,None
123.336,45.318,0,0,0,0,0,0,0,0,0,0,None
123.337,45.318,0,0,0,0,0,0,0,0,0,0,None
123.338,45.318,0,0,0,0,0,0,0,0,0,0,None
123.321,45.319,0,0,0,0,0,0,0,0,0,0,None
123.32,45.321,0,0,0,0,0,0,0,0,0,0,None
123.327,45.321,0,0,0,0,0,0,0,0,0,0,None
123.328,45.321,0,0,0,0,0,0,0,0,0,0,None
123.329,45.321,0,0,0,0,0,0,0,0,0,0,None
